	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	cubic trend	decade FE		margin career	D(>median)	limit>1	drop nolimit	growth	add X
									
		(0.200)	(31.268)	(31.147)	(30.762)	(33.434)	(33.384)	(31.614)	(32.893)
_Istate_29		-0.123	32.668	25.115	25.232	21.105	22.745	34.260	29.285
		(0.258)	(31.980)	(28.997)	(28.612)	(28.788)	(30.236)	(30.415)	(31.187)
_Istate_30		-0.552	-8.168	7.625	6.008	2.685	-67.384	-27.609	3.187
		(0.359)	(30.437)	(25.911)	(25.000)	(25.077)	(49.054)	(27.766)	(26.875)
_Istate_32		-0.357	4.230	15.253	14.102	7.848	42.330	34.394	17.305
		(0.519)	(40.284)	(38.742)	(37.309)	(38.038)	(50.503)	(38.952)	(41.772)
_Istate_33		-0.504	1.298	-0.162	-2.305	-10.126		-25.954	-11.125
		(0.373)	(32.849)	(33.054)	(31.827)	(30.810)		(33.234)	(31.290)
_Istate_34		0.209	-6.250	10.284	10.067	-0.183	6.827	25.706	0.362
		(0.387)	(41.237)	(37.929)	(37.035)	(38.863)	(43.543)	(36.724)	(40.488)
_Istate_35		-0.419	-22.191	7.942	4.596	-4.143	4.567	-22.295	2.314
		(0.460)	(35.625)	(31.339)	(29.479)	(44.099)	(29.505)	(32.255)	(35.436)
_Istate_36		0.629	46.101	67.953	69.127	57.047		74.059	68.305
		(1.329)	(42.683)	(40.381)	(40.167)	(40.465)		(34.802)	(41.029)
_Istate_37		0.220	-42.154	-38.817	-58.659	-42.279	8.882	24.890	-44.080
		(0.227)	(46.314)	(43.375)	(59.703)	(43.541)	(88.028)	(46.514)	(44.013)
_Istate_38		-0.691	-39.398	-13.101	-17.033	-34.520		-75.901	-34.008
		(0.339)	(41.372)	(37.918)	(37.276)	(37.654)		(41.015)	(40.164)
_Istate_39		0.733	24.046	37.728	35.772	28.974	26.627	45.230	35.792
		(0.668)	(32.450)	(28.879)	(27.243)	(26.935)	(27.278)	(30.256)	(28.631)
_Istate_40		-0.232	25.470	30.807	31.710	22.298	15.406	11.107	30.392
		(0.173)	(36.699)	(34.734)	(34.742)	(35.451)	(35.696)	(36.490)	(39.846)
_Istate_41		-0.438	31.911	34.745	34.650	29.081	36.119	45.597	32.031
		(0.177)	(30.469)	(27.462)	(26.614)	(27.059)	(29.531)	(29.155)	(28.474)
_Istate_42		0.398	-30.161	-5.222	-6.136	-17.126	-22.359	2.706	-13.154
		(0.903)	(33.892)	(30.209)	(30.052)	(29.124)	(30.321)	(27.320)	(30.034)
_Istate_44		-0.578	-20.473	-12.389	-14.254	-10.435	-291.884	-31.391	6.344
		(0.350)	(45.297)	(45.591)	(45.186)	(46.187)	(107.837)	(49.981)	(47.697)
_Istate_45		-0.151	-4.183	3.839	4.943	-1.200	12.608	1.460	-8.577
		(0.265)	(35.972)	(34.676)	(34.187)	(34.421)	(39.605)	(37.334)	(35.740)
_Istate_46		-0.697	5.001	25.433	22.186	13.568	3.250	-7.263	19.765
		(0.334)	(37.754)	(33.971)	(32.666)	(32.720)	(38.235)	(34.259)	(35.516)
_Istate_47		-0.014	-16.131	-13.775	-11.952	-20.034	-1.707	-3.362	-12.862
		(0.115)	(37.399)	(36.422)	(36.656)	(35.842)	(41.702)	(38.763)	(36.986)
_Istate_48		1.965	-37.237	-30.539	-10.956	-45.024		187.768	-25.027
		(1.230)	(120.263)	(119.305)	(121.700)	(120.051)		(125.522)	(115.039)
_Istate_49		-0.429	-39.155	-18.092	-19.010	-35.308	-122.191	-36.119	-36.417
		(0.635)	(35.365)	(34.709)	(33.425)	(31.703)	(103.367)	(33.170)	(32.108)
_Istate_50		-0.624	35.046	55.896	53.112	43.572		14.219	43.780
		(0.404)	(47.242)	(30.056)	(28.521)	(27.477)		(29.764)	(29.145)
_Istate_51		0.217	6.721	20.016	21.990		46.923	67.909	14.802
		(0.233)	(39.308)	(37.148)	(37.008)		(61.730)	(38.784)	(36.955)
_Istate_53		-0.105	-17.535	-11.573	-8.396	-18.450	243.390	27.176	-13.323
		(0.174)	(43.654)	(39.550)	(39.847)	(39.937)	(87.029)	(43.610)	(40.292)
_Istate_54		-0.258	26.862	50.294	45.678	39.582	26.049	-13.080	39.649
		(0.362)	(44.355)	(40.906)	(39.694)	(41.712)	(52.625)	(41.490)	(43.350)
_Istate_55		0.211	61.981	73.811	73.615	65.009		107.283	75.497
		(0.327)	(44.803)	(42.423)	(42.306)	(43.171)		(57.475)	(42.429)
_Istate_56		-0.395	-5.046	38.275	35.715	26.076	104.160	-11.943	24.286
		(0.679)	(49.643)	(39.432)	(38.693)	(40.607)	(132.336)	(44.059)	(40.116)
o._Idecade_2		-							
									
o._Idecade_3		-							
									
_IstaXdec_4_2		0.087							
		(0.198)							
_IstaXdec_4_3		0.192							
